review_id,business_id,stars,review_date,text,useful
1_dI0UBC8U1Um7hW2Qgh8A,_qgqa4X1OiMLqub1hHaMjg,5.0,2017-09-04 16:10:28,"I tried Res Ipsa twice while visiting a friend in Philly (once for dinner, once for breakfast); she had recommended that we come here for dinner and made reservations 3 weeks in advance. The small BYO restaurant is located on Walnut St and consists of only around 10 tables. The interior is minimalist with a clean  My friend mentioned that it would be impossible to eat there without a reservation, so make sure you book one!

We had dinner on a Friday night around 5:30pm and by 6pm, the place was completely full. For appetizer, we ordered the eggplant caponata to share. The smokiness of the eggplant came through and the grilled bread provided an nice vehicle to hold the vegetable relish and eggplant all in one bite. For the mains, we both shared 2 full size plates of the Spaghetti a la Vongole and the Strascinatti. Both pastas were cooked and seasoned perfectly. For dessert, we ordered the chocolate mousse, a great sweet note to end off the meal. Service during dinner was attentive, friendly and staff were always present if we needed anything.

I also tried Res Ipsa's breakfast sandwich a few days later during my visit in Philly. My friend and I arrived around 10:30am on a Monday morning and the place was only half full. After ordering our breakfast sandwiches and beverages from the counter, found a table to sit at. My Americano was great and the breakfast sandwich was delicious. All the components worked well together. I would definitely come back for more if I were visiting Philly.

Overall, great food, service and atmosphere! Would highly recommend!",4
LFkX3QGkv-_3GBZQkzVKAQ,_qgqa4X1OiMLqub1hHaMjg,5.0,2017-07-25 00:45:47,"Exceptional breakfast sandwiches, pastries, and coffee. A real asset to the neighborhood. Don't miss it!",0
X9Tv4Ng2BdMrySFT-llXsQ,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-05-30 22:14:29,"This review is for dinner:

My boyfriend and I wanted to find a nice place to celebrate my last day in Philadelphia before moving. We were hoping for something special and intimate, and we stumbled on Res Ipsa through a friend's recommendation. After reading a few of the stellar reviews on Yelp, we decided to give it a try.

Now, I'm generally not one to choose Italian for a dinner out, because usually I feel that I can make most of the dishes at home myself. BUT LET ME TELL YOU - this place is 100% worth the price, and frankly, the price isn't even that steep. We chose an early time slot (~5:30pm) because we were warned that the place filled up later. The venue is small, but absolutely fits the vibe. You can watch the chefs - two, tatted up guys chatting and cooking up a storm - from almost any seat. The waitresses and hostess were perfect, not overbearing, and had suggestions whenever we asked for pointers. 

AND THE FOOD. Good lord. We started with the fried calamari, which was ultra delicate and crisp, and came with fried lemon slices (which we ate), and a few dollops of squid-ink aioli. We also tried their broccolini and tuna appetizer, which looked like it had just been picked from a garden, tiny yellow flowers and all. It was just the right amount of bitter, accented with tart caper berries. Amazing. 

We split a pasta dish (which you can get in half or full sized portions), and they gave us a second half portion on the house (!!). The first dish was a fazzoletti pasta, light, lemony, and dusted with dried fish roe. Our favorite of the two, though, was the second: gnocchi in a slightly spicy tomato-based sauce with fried eggplant. The pastas are handmade here, and you can tell - both offerings were cooked perfectly al dente. 

Finally, the main entree was a whole, beautiful, fresh fish. I'm ashamed to say I can't remember the exact type of fish, only that it was a white fish similar to bass. It was served with the head and fins, alongside grilled lemon and orange slices. Accompanying the fish was a ""side"" dish (in quotations because it was so unbelievably generous in size) of PERFECTLY crisped potatoes, broccoli rabe, and fennel root. Despite the fact that we were full to bursting, we practically licked the plates clean. 

This was one of the most memorable dinners I have had over my 4 years in Philadelphia, and that includes meals at Zahav, Buddakan, Morimoto, and Talula's Garden. I will most certainly be back when I visit again!",1
32EpgZ898pZ0VBEWPe6TYA,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-04-07 15:50:55,Just wonderful! Stopped in for a bite before going to the Mutter Museum. Had a delicious egg sandwich. Yum,0
rIryAhVeJpuM4ptjCScyEA,_qgqa4X1OiMLqub1hHaMjg,4.0,2017-11-15 20:05:03,"This place is good. A cute cafe tucked away in Center City, they are one of the few places that sells Reanimator Coffee outside of their Fishtown/Kensington locations. Everyone raves about their breakfast sandwhich, and for good reason too. I hate english muffins. Even though I got a breakfast sandwich maker, I really don't like the ends of the meaty  meal. This place convinced me that there are english muffins in the world that are worth a second chance. The bread was soft, the sauce added a nice texture, and made it a great meal. I just wish I got the potatoes. It has a clean and modern atmosphere, but doesn't seem like the best place to sit down and work for extended periods of time.",1
rFBKwH_H31EVdJL1JYiLtw,_qgqa4X1OiMLqub1hHaMjg,5.0,2017-08-13 19:43:18,"Beautiful ambiance, can't speak highly enough in regards to the staff. Portion sizes are perfect for sharing. The food was spectacular. A great take on vegetables and the pasta was some of the best pasta we've ever had. This was very surprising for us, since we are not huge pasta people. Run to make your reservations, you will totally enjoy your evening.",0
DZJqqYrKa8dNaBYLqhQa1A,_qgqa4X1OiMLqub1hHaMjg,5.0,2017-06-13 22:30:49,Their pasta game is strong.  I dare say one of the best in the city. This place is truly a small gem among the many restaurants in Philadelphia.  The space is small and cozy and the wait staff is friendly and attentive. I left anticipating a return for more of what this place has to offer. I think this covers all of my major requirements for a five star experience.,0
tToaWI_76Fc9O0GLLn6Zzg,_qgqa4X1OiMLqub1hHaMjg,4.0,2017-07-23 16:15:11,"The ice matcha was absolutely amazing. I think it was recently introduced to their menu but has not made it on their menu board yet. I was going to order one of their other drinks but I saw this little sign at the counter about their ice matcha and decided to go for it. For matcha lovers, they are super generous on the matcha. It definitely has a rich and creamy taste (if you add some milk to it). Definitely would recommend to try it. 

Depending on the hour and the day the cafe can get semi-loud quickly because it's small. One of the down sides is that they don't have wifi if you wanted to study. I used hotspot on my phone.",1
aQDi72jo0L_kmwVBBakffA,_qgqa4X1OiMLqub1hHaMjg,5.0,2017-09-29 02:02:42,"I cannot begin to say how wonderful this place is for dinner. We were a large group and so had the tasting menu, arranged in advance. At $50/head, it was a steal. Dinner was an unending parade of cold and warm appetizers, a huge variety of pastas, a couple of superb fish and chicken dishes, and a couple of wonderful desserts. The servers were friendly, attentive and exceptionally knowledgeable about the dishes. I will go back again and again and again.",1
QBqQnmGzSQH-6xG448R4Xg,_qgqa4X1OiMLqub1hHaMjg,2.0,2017-09-14 03:45:02,"Went here for breakfast once.  Way, way overpriced. Coffee is okay. The worst was the mushy breakfast sandwich with spinach and cheese. Yuck.

I am also not a fan of the sterile, unwelcoming environment.",0
Q2jSLHRi2RG0JtkAyBQ9Cg,_qgqa4X1OiMLqub1hHaMjg,4.0,2018-01-18 14:18:07,"I came here with a friend of mine for breakfast before work.  I got there around 7:45 and was shocked to be the only one in there until about 8:15 or so.  It was very quiet and peaceful!  Would definitely come back and do some work here and/or read a book.

I tried the hibiscus tea which warmed me up.  The breakfast sandwich lived up to my expectations!  I tried the breakfast sandwich with fennel sausage and crispy potatoes on the side at the recommendation of the Bon Appetit review.  It was fantastic!  The flavors were incredible and a nice, subtle twist on an old classic.  The muffin was the perfect consistency of crispy and soft.  The potatoes were amazing as well. I work right over the Walnut Street bridge and have a hard time finding good breakfast places within walking distance.  So glad I've found this place!",0
1PYu7zD5McGd-Ro0qfs6iQ,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-03-11 19:22:12,"Love the breakfast sandwich here, always get it with fennel sausage. Only been to dinner here once and that was quite nice too.",0
0ZhVSbUjPHhgBXGTQa85tw,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-07-24 02:22:40,"Tonight was a stunningly beautiful, deliciously complex and well balanced meal.  The servers were just lovely, welcoming, professional, fun and very helpful offering great recommendations.  I appreciate Res Ipsa's practices, I care about that.   The staff are treated with great respect.  They have a staff meal and are encouraged to contribute creative ideas.  It is my favorite dinning experience in Philadelphia, perhaps America.  Thank you to all the chefs who take time out to create such wonderful dishes and then find the time to personally describe them, it made my night.      PS It is a BYOB",0
PYgqibS4vD8pT_p-t-bUIA,_qgqa4X1OiMLqub1hHaMjg,3.0,2018-06-26 03:05:09,We had the fixed menu. The food had great flavors but was SO salty that I couldn't eat as much I wanted to. Great service though! We might give it a second chance at some point.,0
YvhZd6nUYcqzZTyWZBpXAw,_qgqa4X1OiMLqub1hHaMjg,4.0,2018-02-22 14:39:43,"Was in Philly for the Super bowl.. stopped in here the day after the game and was happy I did...
Coffee was very good and they have amazing breakfast sandwiches..
I tried the homeade sausage and egg one which was very good...
They even had a bag of Nick Foles-gers Coffee which made my day..
Cute place worth checking out.",0
xeqrKYK9P95SYUt25bgtIg,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-03-03 03:14:28,"Cozy BYO, which is a coffee house during the day. We just went for coffee and desserts and loved it. The coffee was tasty, no need to add sugar! Desserts were also nice and not too heavy. Also, the dinner dishes at the tables around us smelled delicious, I wish we had gone for dinner, too!",4
C6TFzDXrKuDcFkFTxKwtGg,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-09-11 21:33:26,This place is a must in my book. There is nothing on the menu that is not to die for!  From beans to ravioli to amazing roasted chicken with unbelievable veggies to compliment. Don't wait just go!!!! Again and again and again. This is a top chef who's passion is in every bite,0
dBN_pEhtBlMjv14bIU3tDA,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-02-11 00:25:23,"I have now had breakfast, lunch, and dinner at Res Ipsa and I have yet to be disappointed! Their breakfast sandwich is delightful and the pastas I've tried during their dinner have been delicious. Today I tried their eggplant sandwich during lunch for the first time and it was great! It seems like a simple sandwich but everything was sooo tasty. I can't wait to keep trying more from Res Ipsa.",0
jhw-A1yblj3xfm-gT6ydAQ,_qgqa4X1OiMLqub1hHaMjg,4.0,2017-09-18 02:09:31,"Review just for their breakfast sandwich!

Omg so good. Get it. 

I got the egg breakfast sandwich with fennel sausage and potatoes on the side. I normally am more of bacon egg and cheese than sausage+e+c but their sausage was so good! And there's some herby spinach mixture inside that took the sandwich to next level above other breakfast sandwiches. 

Also! Best. Home. Fries. Ever. It's tossed in with that herby mixture and the skins are crispy and browned to perfect deeper golden brown. 
But everything inside other than egg and cheese is additional $2-3 so it adds up quickly :/ 

Anyways another one of those good millennial brunch spots!",1
